file_name,line_count
Modules/LanguagePack/Languages/modules/CyberSecurity/ja/app.php,33
Modules/LanguagePack/Languages/modules/CyberSecurity/ja/email.php,12
Modules/LanguagePack/Languages/modules/CyberSecurity/ja/messages.php,23
Modules/LanguagePack/Languages/modules/CyberSecurity/ja/placeholders.php,7
Modules/LanguagePack/Languages/modules/CyberSecurity/ka/app.php,33
Modules/LanguagePack/Languages/modules/CyberSecurity/ka/email.php,12
Modules/LanguagePack/Languages/modules/CyberSecurity/ka/messages.php,23
Modules/LanguagePack/Languages/modules/CyberSecurity/ka/placeholders.php,7
Modules/LanguagePack/Languages/modules/CyberSecurity/ko/app.php,33
Modules/LanguagePack/Languages/modules/CyberSecurity/ko/email.php,12
Modules/LanguagePack/Languages/modules/CyberSecurity/ko/messages.php,23
Modules/LanguagePack/Languages/modules/CyberSecurity/ko/placeholders.php,7
Modules/LanguagePack/Languages/modules/CyberSecurity/nl/app.php,33
Modules/LanguagePack/Languages/modules/CyberSecurity/nl/email.php,12
Modules/LanguagePack/Languages/modules/CyberSecurity/nl/messages.php,23
Modules/LanguagePack/Languages/modules/CyberSecurity/nl/placeholders.php,7
Modules/LanguagePack/Languages/modules/CyberSecurity/pl/app.php,33
Modules/LanguagePack/Languages/modules/CyberSecurity/pl/email.php,12
Modules/LanguagePack/Languages/modules/CyberSecurity/pl/messages.php,23
Modules/LanguagePack/Languages/modules/CyberSecurity/pl/placeholders.php,7
Modules/LanguagePack/Languages/modules/CyberSecurity/pt-br/app.php,33
Modules/LanguagePack/Languages/modules/CyberSecurity/pt-br/email.php,12
Modules/LanguagePack/Languages/modules/CyberSecurity/pt-br/messages.php,23
Modules/LanguagePack/Languages/modules/CyberSecurity/pt-br/placeholders.php,7
Modules/LanguagePack/Languages/modules/CyberSecurity/pt/app.php,33
Modules/LanguagePack/Languages/modules/CyberSecurity/pt/email.php,12
Modules/LanguagePack/Languages/modules/CyberSecurity/pt/messages.php,23
Modules/LanguagePack/Languages/modules/CyberSecurity/pt/placeholders.php,7
Modules/LanguagePack/Languages/modules/CyberSecurity/ro/app.php,33
Modules/LanguagePack/Languages/modules/CyberSecurity/ro/email.php,12
Modules/LanguagePack/Languages/modules/CyberSecurity/ro/messages.php,23
Modules/LanguagePack/Languages/modules/CyberSecurity/ro/placeholders.php,7
Modules/LanguagePack/Languages/modules/CyberSecurity/ru/app.php,33
Modules/LanguagePack/Languages/modules/CyberSecurity/ru/email.php,12
Modules/LanguagePack/Languages/modules/CyberSecurity/ru/messages.php,23
Modules/LanguagePack/Languages/modules/CyberSecurity/ru/placeholders.php,7
Modules/LanguagePack/Languages/modules/CyberSecurity/sq/app.php,33
Modules/LanguagePack/Languages/modules/CyberSecurity/sq/email.php,12
Modules/LanguagePack/Languages/modules/CyberSecurity/sq/messages.php,23
Modules/LanguagePack/Languages/modules/CyberSecurity/sq/placeholders.php,7
Modules/LanguagePack/Languages/modules/CyberSecurity/sr/app.php,33
Modules/LanguagePack/Languages/modules/CyberSecurity/sr/email.php,12
Modules/LanguagePack/Languages/modules/CyberSecurity/sr/messages.php,23
Modules/LanguagePack/Languages/modules/CyberSecurity/sr/placeholders.php,7
Modules/LanguagePack/Languages/modules/CyberSecurity/th/app.php,33
Modules/LanguagePack/Languages/modules/CyberSecurity/th/email.php,12
Modules/LanguagePack/Languages/modules/CyberSecurity/th/messages.php,23
Modules/LanguagePack/Languages/modules/CyberSecurity/th/placeholders.php,7
Modules/LanguagePack/Languages/modules/CyberSecurity/tr/app.php,33
Modules/LanguagePack/Languages/modules/CyberSecurity/tr/email.php,12
Modules/LanguagePack/Languages/modules/CyberSecurity/tr/messages.php,23
Modules/LanguagePack/Languages/modules/CyberSecurity/tr/placeholders.php,7
Modules/LanguagePack/Languages/modules/CyberSecurity/uk/app.php,33
Modules/LanguagePack/Languages/modules/CyberSecurity/uk/email.php,12
Modules/LanguagePack/Languages/modules/CyberSecurity/uk/messages.php,23
Modules/LanguagePack/Languages/modules/CyberSecurity/uk/placeholders.php,7
Modules/LanguagePack/Languages/modules/CyberSecurity/vi/app.php,33
Modules/LanguagePack/Languages/modules/CyberSecurity/vi/email.php,12
Modules/LanguagePack/Languages/modules/CyberSecurity/vi/messages.php,23
Modules/LanguagePack/Languages/modules/CyberSecurity/vi/placeholders.php,7
Modules/LanguagePack/Languages/modules/CyberSecurity/zh-CN/app.php,33
Modules/LanguagePack/Languages/modules/CyberSecurity/zh-CN/email.php,12
Modules/LanguagePack/Languages/modules/CyberSecurity/zh-CN/messages.php,23
Modules/LanguagePack/Languages/modules/CyberSecurity/zh-CN/placeholders.php,7
Modules/LanguagePack/Languages/modules/CyberSecurity/zh-TW/app.php,33
Modules/LanguagePack/Languages/modules/CyberSecurity/zh-TW/email.php,12
Modules/LanguagePack/Languages/modules/CyberSecurity/zh-TW/messages.php,23
Modules/LanguagePack/Languages/modules/CyberSecurity/zh-TW/placeholders.php,7
Modules/LanguagePack/Languages/modules/EInvoice/ar/app.php,19
Modules/LanguagePack/Languages/modules/EInvoice/ar/email.php,4
Modules/LanguagePack/Languages/modules/EInvoice/ar/modules.php,7
Modules/LanguagePack/Languages/modules/EInvoice/bg/app.php,19
Modules/LanguagePack/Languages/modules/EInvoice/bg/email.php,4
Modules/LanguagePack/Languages/modules/EInvoice/bg/modules.php,7
Modules/LanguagePack/Languages/modules/EInvoice/cs/app.php,19
Modules/LanguagePack/Languages/modules/EInvoice/de/app.php,19
Modules/LanguagePack/Languages/modules/EInvoice/de/email.php,4
Modules/LanguagePack/Languages/modules/EInvoice/de/modules.php,7
Modules/LanguagePack/Languages/modules/EInvoice/el/app.php,19
Modules/LanguagePack/Languages/modules/EInvoice/el/email.php,4
Modules/LanguagePack/Languages/modules/EInvoice/el/modules.php,7
Modules/LanguagePack/Languages/modules/EInvoice/en/app.php,22
Modules/LanguagePack/Languages/modules/EInvoice/es/app.php,19
Modules/LanguagePack/Languages/modules/EInvoice/es/email.php,4
Modules/LanguagePack/Languages/modules/EInvoice/es/modules.php,7
Modules/LanguagePack/Languages/modules/EInvoice/et/app.php,19
Modules/LanguagePack/Languages/modules/EInvoice/et/email.php,4
Modules/LanguagePack/Languages/modules/EInvoice/et/modules.php,7
Modules/LanguagePack/Languages/modules/EInvoice/fa/app.php,19
Modules/LanguagePack/Languages/modules/EInvoice/fa/email.php,4
Modules/LanguagePack/Languages/modules/EInvoice/fa/modules.php,7
Modules/LanguagePack/Languages/modules/EInvoice/fr/app.php,19
Modules/LanguagePack/Languages/modules/EInvoice/fr/email.php,4
Modules/LanguagePack/Languages/modules/EInvoice/fr/modules.php,7
Modules/LanguagePack/Languages/modules/EInvoice/hi/app.php,19
Modules/LanguagePack/Languages/modules/EInvoice/hi/email.php,4
Modules/LanguagePack/Languages/modules/EInvoice/hi/modules.php,7
Modules/LanguagePack/Languages/modules/EInvoice/id/app.php,19
Modules/LanguagePack/Languages/modules/EInvoice/id/email.php,4
Modules/LanguagePack/Languages/modules/EInvoice/id/modules.php,7
Modules/LanguagePack/Languages/modules/EInvoice/it/app.php,19
Modules/LanguagePack/Languages/modules/EInvoice/it/email.php,4
Modules/LanguagePack/Languages/modules/EInvoice/it/modules.php,7
Modules/LanguagePack/Languages/modules/EInvoice/ja/app.php,19
Modules/LanguagePack/Languages/modules/EInvoice/ka/app.php,19
Modules/LanguagePack/Languages/modules/EInvoice/ka/email.php,4
Modules/LanguagePack/Languages/modules/EInvoice/ka/modules.php,7
Modules/LanguagePack/Languages/modules/EInvoice/ko/app.php,19
Modules/LanguagePack/Languages/modules/EInvoice/nl/app.php,19
Modules/LanguagePack/Languages/modules/EInvoice/nl/email.php,4
Modules/LanguagePack/Languages/modules/EInvoice/nl/modules.php,7
Modules/LanguagePack/Languages/modules/EInvoice/pl/app.php,19
Modules/LanguagePack/Languages/modules/EInvoice/pl/email.php,4
Modules/LanguagePack/Languages/modules/EInvoice/pl/modules.php,7
Modules/LanguagePack/Languages/modules/EInvoice/pt-br/app.php,19
Modules/LanguagePack/Languages/modules/EInvoice/pt-br/email.php,4
Modules/LanguagePack/Languages/modules/EInvoice/pt-br/modules.php,7
Modules/LanguagePack/Languages/modules/EInvoice/pt/app.php,19
Modules/LanguagePack/Languages/modules/EInvoice/pt/email.php,4
Modules/LanguagePack/Languages/modules/EInvoice/pt/modules.php,7
Modules/LanguagePack/Languages/modules/EInvoice/ro/app.php,19
Modules/LanguagePack/Languages/modules/EInvoice/ro/email.php,4
Modules/LanguagePack/Languages/modules/EInvoice/ro/modules.php,7
Modules/LanguagePack/Languages/modules/EInvoice/ru/app.php,19
Modules/LanguagePack/Languages/modules/EInvoice/ru/email.php,4
Modules/LanguagePack/Languages/modules/EInvoice/ru/modules.php,7
Modules/LanguagePack/Languages/modules/EInvoice/sq/app.php,19
Modules/LanguagePack/Languages/modules/EInvoice/sr/app.php,19
Modules/LanguagePack/Languages/modules/EInvoice/th/app.php,19
Modules/LanguagePack/Languages/modules/EInvoice/th/email.php,4
Modules/LanguagePack/Languages/modules/EInvoice/th/modules.php,7
Modules/LanguagePack/Languages/modules/EInvoice/tr/app.php,19
Modules/LanguagePack/Languages/modules/EInvoice/tr/email.php,4
Modules/LanguagePack/Languages/modules/EInvoice/tr/modules.php,7
Modules/LanguagePack/Languages/modules/EInvoice/uk/app.php,19
Modules/LanguagePack/Languages/modules/EInvoice/vi/app.php,20
Modules/LanguagePack/Languages/modules/EInvoice/zh-CN/app.php,19
Modules/LanguagePack/Languages/modules/EInvoice/zh-CN/email.php,4
Modules/LanguagePack/Languages/modules/EInvoice/zh-CN/modules.php,7
Modules/LanguagePack/Languages/modules/EInvoice/zh-TW/app.php,19
Modules/LanguagePack/Languages/modules/EInvoice/zh-TW/email.php,4
Modules/LanguagePack/Languages/modules/EInvoice/zh-TW/modules.php,7
Modules/LanguagePack/Languages/modules/LanguagePack/ar/app.php,13
Modules/LanguagePack/Languages/modules/LanguagePack/ar/messages.php,7
Modules/LanguagePack/Languages/modules/LanguagePack/bg/app.php,13
Modules/LanguagePack/Languages/modules/LanguagePack/bg/messages.php,7
Modules/LanguagePack/Languages/modules/LanguagePack/de/app.php,13
Modules/LanguagePack/Languages/modules/LanguagePack/de/messages.php,7
Modules/LanguagePack/Languages/modules/LanguagePack/el/app.php,13
Modules/LanguagePack/Languages/modules/LanguagePack/el/messages.php,7
Modules/LanguagePack/Languages/modules/LanguagePack/en/app.php,15
Modules/LanguagePack/Languages/modules/LanguagePack/en/messages.php,9
Modules/LanguagePack/Languages/modules/LanguagePack/es/app.php,13
Modules/LanguagePack/Languages/modules/LanguagePack/es/messages.php,7
Modules/LanguagePack/Languages/modules/LanguagePack/et/app.php,13
Modules/LanguagePack/Languages/modules/LanguagePack/et/messages.php,7
Modules/LanguagePack/Languages/modules/LanguagePack/fa/app.php,13
Modules/LanguagePack/Languages/modules/LanguagePack/fa/messages.php,7
Modules/LanguagePack/Languages/modules/LanguagePack/fr/app.php,13
Modules/LanguagePack/Languages/modules/LanguagePack/fr/messages.php,7
Modules/LanguagePack/Languages/modules/LanguagePack/hi/app.php,13
Modules/LanguagePack/Languages/modules/LanguagePack/hi/messages.php,7
Modules/LanguagePack/Languages/modules/LanguagePack/id/app.php,13
Modules/LanguagePack/Languages/modules/LanguagePack/id/messages.php,7
Modules/LanguagePack/Languages/modules/LanguagePack/it/app.php,13
Modules/LanguagePack/Languages/modules/LanguagePack/it/messages.php,7
Modules/LanguagePack/Languages/modules/LanguagePack/ja/app.php,13
Modules/LanguagePack/Languages/modules/LanguagePack/ja/messages.php,7
Modules/LanguagePack/Languages/modules/LanguagePack/ka/app.php,13
Modules/LanguagePack/Languages/modules/LanguagePack/ka/messages.php,7
Modules/LanguagePack/Languages/modules/LanguagePack/ko/app.php,13
Modules/LanguagePack/Languages/modules/LanguagePack/ko/messages.php,7
Modules/LanguagePack/Languages/modules/LanguagePack/nl/app.php,13
Modules/LanguagePack/Languages/modules/LanguagePack/nl/messages.php,7
Modules/LanguagePack/Languages/modules/LanguagePack/pl/app.php,13
Modules/LanguagePack/Languages/modules/LanguagePack/pl/messages.php,7
Modules/LanguagePack/Languages/modules/LanguagePack/pt-br/app.php,13
Modules/LanguagePack/Languages/modules/LanguagePack/pt-br/messages.php,7
Modules/LanguagePack/Languages/modules/LanguagePack/pt/app.php,13
Modules/LanguagePack/Languages/modules/LanguagePack/pt/messages.php,7
Modules/LanguagePack/Languages/modules/LanguagePack/ro/app.php,13
Modules/LanguagePack/Languages/modules/LanguagePack/ro/messages.php,7
Modules/LanguagePack/Languages/modules/LanguagePack/ru/app.php,13
Modules/LanguagePack/Languages/modules/LanguagePack/ru/messages.php,7
Modules/LanguagePack/Languages/modules/LanguagePack/sq/app.php,13
Modules/LanguagePack/Languages/modules/LanguagePack/sq/messages.php,7
Modules/LanguagePack/Languages/modules/LanguagePack/sr/app.php,13
Modules/LanguagePack/Languages/modules/LanguagePack/sr/messages.php,7
Modules/LanguagePack/Languages/modules/LanguagePack/th/app.php,13
Modules/LanguagePack/Languages/modules/LanguagePack/th/messages.php,7
Modules/LanguagePack/Languages/modules/LanguagePack/tr/app.php,13
Modules/LanguagePack/Languages/modules/LanguagePack/tr/messages.php,7
Modules/LanguagePack/Languages/modules/LanguagePack/vi/app.php,15
Modules/LanguagePack/Languages/modules/LanguagePack/vi/messages.php,9
Modules/LanguagePack/Languages/modules/LanguagePack/zh-CN/app.php,13
Modules/LanguagePack/Languages/modules/LanguagePack/zh-CN/messages.php,7
Modules/LanguagePack/Languages/modules/LanguagePack/zh-TW/app.php,13
Modules/LanguagePack/Languages/modules/LanguagePack/zh-TW/messages.php,7
Modules/LanguagePack/Languages/modules/Letter/en/app.php,32
Modules/LanguagePack/Languages/modules/Letter/vi/app.php,32
Modules/LanguagePack/Languages/modules/Letter/zh-CN/app.php,32
Modules/LanguagePack/Languages/modules/Letter/zh-TW/app.php,32
Modules/LanguagePack/Languages/modules/Onboarding/en/clan.php,35
Modules/LanguagePack/Languages/modules/Onboarding/en/messages.php,27
Modules/LanguagePack/Languages/modules/Onboarding/en/modules.php,6
Modules/LanguagePack/Languages/modules/Onboarding/vi/clan.php,35
Modules/LanguagePack/Languages/modules/Onboarding/vi/messages.php,27
Modules/LanguagePack/Languages/modules/Onboarding/vi/modules.php,6
Modules/LanguagePack/Languages/modules/Onboarding/zh-CN/clan.php,41
Modules/LanguagePack/Languages/modules/Onboarding/zh-CN/messages.php,23
Modules/LanguagePack/Languages/modules/Onboarding/zh-TW/clan.php,41
Modules/LanguagePack/Languages/modules/Onboarding/zh-TW/messages.php,23
Modules/LanguagePack/Languages/modules/Payroll/ar/app.php,36
Modules/LanguagePack/Languages/modules/Payroll/ar/email.php,7
Modules/LanguagePack/Languages/modules/Payroll/ar/messages.php,34
Modules/LanguagePack/Languages/modules/Payroll/ar/modules.php,191
Modules/LanguagePack/Languages/modules/Payroll/bg/app.php,36
Modules/LanguagePack/Languages/modules/Payroll/bg/email.php,7
Modules/LanguagePack/Languages/modules/Payroll/bg/messages.php,34
Modules/LanguagePack/Languages/modules/Payroll/bg/modules.php,191
Modules/LanguagePack/Languages/modules/Payroll/cs/app.php,36
Modules/LanguagePack/Languages/modules/Payroll/cs/email.php,7
Modules/LanguagePack/Languages/modules/Payroll/cs/messages.php,34
Modules/LanguagePack/Languages/modules/Payroll/cs/modules.php,191
Modules/LanguagePack/Languages/modules/Payroll/de/app.php,36
Modules/LanguagePack/Languages/modules/Payroll/de/email.php,7
Modules/LanguagePack/Languages/modules/Payroll/de/messages.php,34
Modules/LanguagePack/Languages/modules/Payroll/de/modules.php,191
Modules/LanguagePack/Languages/modules/Payroll/el/app.php,36
Modules/LanguagePack/Languages/modules/Payroll/el/email.php,7
Modules/LanguagePack/Languages/modules/Payroll/el/messages.php,34
Modules/LanguagePack/Languages/modules/Payroll/el/modules.php,191
Modules/LanguagePack/Languages/modules/Payroll/en/app.php,36
Modules/LanguagePack/Languages/modules/Payroll/en/email.php,7
Modules/LanguagePack/Languages/modules/Payroll/en/messages.php,34
Modules/LanguagePack/Languages/modules/Payroll/en/modules.php,195
Modules/LanguagePack/Languages/modules/Payroll/es/app.php,36
Modules/LanguagePack/Languages/modules/Payroll/es/email.php,7
Modules/LanguagePack/Languages/modules/Payroll/es/messages.php,34
Modules/LanguagePack/Languages/modules/Payroll/es/modules.php,191
Modules/LanguagePack/Languages/modules/Payroll/et/app.php,36
Modules/LanguagePack/Languages/modules/Payroll/et/email.php,7
Modules/LanguagePack/Languages/modules/Payroll/et/messages.php,34
Modules/LanguagePack/Languages/modules/Payroll/et/modules.php,191
Modules/LanguagePack/Languages/modules/Payroll/fa/app.php,36
Modules/LanguagePack/Languages/modules/Payroll/fa/email.php,7
Modules/LanguagePack/Languages/modules/Payroll/fa/messages.php,34
Modules/LanguagePack/Languages/modules/Payroll/fa/modules.php,191
Modules/LanguagePack/Languages/modules/Payroll/fr/app.php,36
Modules/LanguagePack/Languages/modules/Payroll/fr/email.php,7
Modules/LanguagePack/Languages/modules/Payroll/fr/messages.php,34
Modules/LanguagePack/Languages/modules/Payroll/fr/modules.php,191
Modules/LanguagePack/Languages/modules/Payroll/hi/app.php,36
Modules/LanguagePack/Languages/modules/Payroll/hi/email.php,7
Modules/LanguagePack/Languages/modules/Payroll/hi/messages.php,34
Modules/LanguagePack/Languages/modules/Payroll/hi/modules.php,191
Modules/LanguagePack/Languages/modules/Payroll/id/app.php,36
Modules/LanguagePack/Languages/modules/Payroll/id/email.php,7
Modules/LanguagePack/Languages/modules/Payroll/id/messages.php,34
Modules/LanguagePack/Languages/modules/Payroll/id/modules.php,191
Modules/LanguagePack/Languages/modules/Payroll/it/app.php,36
Modules/LanguagePack/Languages/modules/Payroll/it/email.php,7
Modules/LanguagePack/Languages/modules/Payroll/it/messages.php,34
Modules/LanguagePack/Languages/modules/Payroll/it/modules.php,191
Modules/LanguagePack/Languages/modules/Payroll/ja/app.php,36
Modules/LanguagePack/Languages/modules/Payroll/ja/email.php,7
Modules/LanguagePack/Languages/modules/Payroll/ja/messages.php,34
Modules/LanguagePack/Languages/modules/Payroll/ja/modules.php,191
Modules/LanguagePack/Languages/modules/Payroll/ka/app.php,36
Modules/LanguagePack/Languages/modules/Payroll/ka/email.php,7
Modules/LanguagePack/Languages/modules/Payroll/ka/messages.php,34
Modules/LanguagePack/Languages/modules/Payroll/ka/modules.php,191
Modules/LanguagePack/Languages/modules/Payroll/ko/app.php,36
Modules/LanguagePack/Languages/modules/Payroll/ko/email.php,7
Modules/LanguagePack/Languages/modules/Payroll/ko/messages.php,34
Modules/LanguagePack/Languages/modules/Payroll/ko/modules.php,191
Modules/LanguagePack/Languages/modules/Payroll/nl/app.php,36
Modules/LanguagePack/Languages/modules/Payroll/nl/email.php,7
Modules/LanguagePack/Languages/modules/Payroll/nl/messages.php,34
Modules/LanguagePack/Languages/modules/Payroll/nl/modules.php,191
Modules/LanguagePack/Languages/modules/Payroll/pl/app.php,36
Modules/LanguagePack/Languages/modules/Payroll/pl/email.php,7
Modules/LanguagePack/Languages/modules/Payroll/pl/messages.php,34
Modules/LanguagePack/Languages/modules/Payroll/pl/modules.php,191
Modules/LanguagePack/Languages/modules/Payroll/pt-br/app.php,36
Modules/LanguagePack/Languages/modules/Payroll/pt-br/email.php,7
Modules/LanguagePack/Languages/modules/Payroll/pt-br/messages.php,34
Modules/LanguagePack/Languages/modules/Payroll/pt-br/modules.php,191
Modules/LanguagePack/Languages/modules/Payroll/pt/app.php,36
Modules/LanguagePack/Languages/modules/Payroll/pt/email.php,7
Modules/LanguagePack/Languages/modules/Payroll/pt/messages.php,34
Modules/LanguagePack/Languages/modules/Payroll/pt/modules.php,191
Modules/LanguagePack/Languages/modules/Payroll/ro/app.php,36
Modules/LanguagePack/Languages/modules/Payroll/ro/email.php,7
Modules/LanguagePack/Languages/modules/Payroll/ro/messages.php,34
Modules/LanguagePack/Languages/modules/Payroll/ro/modules.php,191
Modules/LanguagePack/Languages/modules/Payroll/ru/app.php,36
Modules/LanguagePack/Languages/modules/Payroll/ru/email.php,7
Modules/LanguagePack/Languages/modules/Payroll/ru/messages.php,34
Modules/LanguagePack/Languages/modules/Payroll/ru/modules.php,191
Modules/LanguagePack/Languages/modules/Payroll/sq/app.php,36
Modules/LanguagePack/Languages/modules/Payroll/sq/email.php,7
Modules/LanguagePack/Languages/modules/Payroll/sq/messages.php,34
Modules/LanguagePack/Languages/modules/Payroll/sq/modules.php,191
Modules/LanguagePack/Languages/modules/Payroll/sr/app.php,36
Modules/LanguagePack/Languages/modules/Payroll/sr/email.php,7
Modules/LanguagePack/Languages/modules/Payroll/sr/messages.php,34
Modules/LanguagePack/Languages/modules/Payroll/sr/modules.php,191
Modules/LanguagePack/Languages/modules/Payroll/th/app.php,36
Modules/LanguagePack/Languages/modules/Payroll/th/email.php,7
Modules/LanguagePack/Languages/modules/Payroll/th/messages.php,34
Modules/LanguagePack/Languages/modules/Payroll/th/modules.php,191
Modules/LanguagePack/Languages/modules/Payroll/tr/app.php,36
Modules/LanguagePack/Languages/modules/Payroll/tr/email.php,7
Modules/LanguagePack/Languages/modules/Payroll/tr/messages.php,34
Modules/LanguagePack/Languages/modules/Payroll/tr/modules.php,191
Modules/LanguagePack/Languages/modules/Payroll/uk/app.php,36
Modules/LanguagePack/Languages/modules/Payroll/uk/email.php,7
Modules/LanguagePack/Languages/modules/Payroll/uk/messages.php,34
Modules/LanguagePack/Languages/modules/Payroll/uk/modules.php,191
Modules/LanguagePack/Languages/modules/Payroll/vi/app.php,36
Modules/LanguagePack/Languages/modules/Payroll/vi/email.php,7
Modules/LanguagePack/Languages/modules/Payroll/vi/messages.php,34
Modules/LanguagePack/Languages/modules/Payroll/vi/modules.php,194
Modules/LanguagePack/Languages/modules/Payroll/zh-CN/app.php,36
Modules/LanguagePack/Languages/modules/Payroll/zh-CN/email.php,7
Modules/LanguagePack/Languages/modules/Payroll/zh-CN/messages.php,34
Modules/LanguagePack/Languages/modules/Payroll/zh-CN/modules.php,191
Modules/LanguagePack/Languages/modules/Payroll/zh-TW/app.php,36
Modules/LanguagePack/Languages/modules/Payroll/zh-TW/email.php,7
Modules/LanguagePack/Languages/modules/Payroll/zh-TW/messages.php,34
Modules/LanguagePack/Languages/modules/Payroll/zh-TW/modules.php,191
Modules/LanguagePack/Languages/modules/Performance/en/app.php,147
Modules/LanguagePack/Languages/modules/Performance/en/email.php,46
Modules/LanguagePack/Languages/modules/Performance/en/messages.php,41
Modules/LanguagePack/Languages/modules/Performance/en/modules.php,27
Modules/LanguagePack/Languages/modules/Performance/en/placeholders.php,8
Modules/LanguagePack/Languages/modules/Performance/en/statuses.php,8
Modules/LanguagePack/Languages/modules/Performance/en/validation.php,5
Modules/LanguagePack/Languages/modules/Performance/vi/app.php,141
Modules/LanguagePack/Languages/modules/Performance/vi/email.php,40
Modules/LanguagePack/Languages/modules/Performance/vi/messages.php,32
Modules/LanguagePack/Languages/modules/Performance/vi/modules.php,24
Modules/LanguagePack/Languages/modules/Performance/vi/placeholders.php,8
Modules/LanguagePack/Languages/modules/Performance/vi/statuses.php,8
Modules/LanguagePack/Languages/modules/Performance/zh-CN/app.php,146
Modules/LanguagePack/Languages/modules/Performance/zh-CN/messages.php,41
Modules/LanguagePack/Languages/modules/Performance/zh-CN/modules.php,26
Modules/LanguagePack/Languages/modules/Performance/zh-TW/app.php,146
Modules/LanguagePack/Languages/modules/Performance/zh-TW/messages.php,41
Modules/LanguagePack/Languages/modules/Performance/zh-TW/modules.php,26
Modules/LanguagePack/Languages/modules/Policy/en/app.php,36
Modules/LanguagePack/Languages/modules/Policy/en/email.php,22
Modules/LanguagePack/Languages/modules/Policy/en/messages.php,12
Modules/LanguagePack/Languages/modules/Policy/vi/app.php,36
Modules/LanguagePack/Languages/modules/Policy/vi/email.php,22
Modules/LanguagePack/Languages/modules/Policy/vi/messages.php,12
Modules/LanguagePack/Languages/modules/Policy/zh-CN/app.php,35
Modules/LanguagePack/Languages/modules/Policy/zh-CN/messages.php,12
Modules/LanguagePack/Languages/modules/Policy/zh-TW/app.php,35
Modules/LanguagePack/Languages/modules/Policy/zh-TW/messages.php,12
Modules/LanguagePack/Languages/modules/Pricing/en/app.php,55
Modules/LanguagePack/Languages/modules/Pricing/vi/app.php,56
Modules/LanguagePack/Languages/modules/Pricing/zh-CN/app.php,56
Modules/LanguagePack/Languages/modules/Pricing/zh-TW/app.php,40
Modules/LanguagePack/Languages/modules/Production/en/app.php,144
Modules/LanguagePack/Languages/modules/Production/vi/app.php,144
Modules/LanguagePack/Languages/modules/ProjectRoadmap/ar/app.php,11
Modules/LanguagePack/Languages/modules/ProjectRoadmap/bg/app.php,11
Modules/LanguagePack/Languages/modules/ProjectRoadmap/cs/app.php,11
Modules/LanguagePack/Languages/modules/ProjectRoadmap/de/app.php,11
Modules/LanguagePack/Languages/modules/ProjectRoadmap/el/app.php,11
Modules/LanguagePack/Languages/modules/ProjectRoadmap/en/app.php,11
Modules/LanguagePack/Languages/modules/ProjectRoadmap/es/app.php,11
Modules/LanguagePack/Languages/modules/ProjectRoadmap/et/app.php,11
Modules/LanguagePack/Languages/modules/ProjectRoadmap/fa/app.php,11
Modules/LanguagePack/Languages/modules/ProjectRoadmap/fr/app.php,11
Modules/LanguagePack/Languages/modules/ProjectRoadmap/hi/app.php,11
Modules/LanguagePack/Languages/modules/ProjectRoadmap/id/app.php,11
Modules/LanguagePack/Languages/modules/ProjectRoadmap/it/app.php,11
Modules/LanguagePack/Languages/modules/ProjectRoadmap/ja/app.php,11
Modules/LanguagePack/Languages/modules/ProjectRoadmap/ka/app.php,11
Modules/LanguagePack/Languages/modules/ProjectRoadmap/ko/app.php,11
Modules/LanguagePack/Languages/modules/ProjectRoadmap/nl/app.php,11
Modules/LanguagePack/Languages/modules/ProjectRoadmap/pl/app.php,11
Modules/LanguagePack/Languages/modules/ProjectRoadmap/pt-br/app.php,11
Modules/LanguagePack/Languages/modules/ProjectRoadmap/pt/app.php,11
Modules/LanguagePack/Languages/modules/ProjectRoadmap/ro/app.php,11
Modules/LanguagePack/Languages/modules/ProjectRoadmap/ru/app.php,11
Modules/LanguagePack/Languages/modules/ProjectRoadmap/sq/app.php,11
Modules/LanguagePack/Languages/modules/ProjectRoadmap/sr/app.php,11
Modules/LanguagePack/Languages/modules/ProjectRoadmap/th/app.php,11
Modules/LanguagePack/Languages/modules/ProjectRoadmap/tr/app.php,11
Modules/LanguagePack/Languages/modules/ProjectRoadmap/uk/app.php,11
Modules/LanguagePack/Languages/modules/ProjectRoadmap/vi/app.php,11
Modules/LanguagePack/Languages/modules/ProjectRoadmap/zh-CN/app.php,11
Modules/LanguagePack/Languages/modules/ProjectRoadmap/zh-TW/app.php,11
Modules/LanguagePack/Languages/modules/Purchase/ar/app.php,84
Modules/LanguagePack/Languages/modules/Purchase/ar/email.php,46
Modules/LanguagePack/Languages/modules/Purchase/ar/messages.php,30
Modules/LanguagePack/Languages/modules/Purchase/ar/modules.php,222
Modules/LanguagePack/Languages/modules/Purchase/ar/placeholders.php,9
Modules/LanguagePack/Languages/modules/Purchase/bg/app.php,84
Modules/LanguagePack/Languages/modules/Purchase/bg/email.php,46
Modules/LanguagePack/Languages/modules/Purchase/bg/messages.php,30
Modules/LanguagePack/Languages/modules/Purchase/bg/modules.php,222
Modules/LanguagePack/Languages/modules/Purchase/bg/placeholders.php,9
Modules/LanguagePack/Languages/modules/Purchase/de/app.php,84
Modules/LanguagePack/Languages/modules/Purchase/de/email.php,46
Modules/LanguagePack/Languages/modules/Purchase/de/messages.php,30
Modules/LanguagePack/Languages/modules/Purchase/de/modules.php,222
Modules/LanguagePack/Languages/modules/Purchase/de/placeholders.php,9
