"Path","Files","Lines"
"database/migrations/2024_05_03_062538_lead_contact_view_permission_changes_to_all_and_none.php","1","46"
"Modules/Purchase/Database/Seeders/PaymentsTableSeeder.php","1","46"
"Modules/Biometric/Console/ActivateModuleCommand.php","1","46"
"config/api.php","1","46"
"app/Console/Commands/SuperAdmin/FreeLicenceRenew.php","1","46"
"Modules/Asset/Entities/AssetType.php","1","46"
"Modules/Zoom/Http/Requests/ZoomMeeting/UpdateMeeting.php","1","46"
"app/Console/Commands/AddMissingRolePermission.php","1","46"
"database/migrations/2024_07_03_105326_change_holiday_permission_for_employee.php","1","45"
"Modules/Biolinks/Entities/BiolinkSetting.php","1","45"
"database/seeders/DatabaseSeeder.php","1","45"
"Modules/Webhooks/Database/Migrations/2023_11_09_083125_create_webhooks_requests_table.php","1","45"
"Modules/Webhooks/Enums/LeadVariable.php","1","45"
"database/seeders/FrontSeeder.php","1","45"
"Modules/Letter/Providers/RouteServiceProvider.php","1","45"
"app/Models/ProductSubCategory.php","1","45"
"Modules/Purchase/Http/Requests/VendorCredits/StoreVendorCreditRequest.php","1","45"
"database/migrations/2025_10_09_060310_create_employee_document_expiries_table.php","1","45"
"app/Models/UserLeadboardSetting.php","1","45"
"Modules/Onboarding/Database/Migrations/2024_11_21_115952_cancel_onboarding_tasks.php","1","45"
"Modules/Performance/Http/Controllers/OkrScoringController.php","1","45"
"Modules/Zoom/Entities/ZoomMeeting.php","1","45"
"app/Models/Menu.php","1","45"
"app/Models/SuperAdmin/PackageSetting.php","1","45"
"app/Models/TicketTag.php","1","45"
"Modules/ServerManager/Database/Migrations/2025_07_28_000006_create_server_providers_table.php","1","45"
"Modules/Letter/Entities/Template.php","1","45"
"Modules/Payroll/Http/Requests/OvertimeSetting/Paycode/PayCodeStoreRequest.php","1","45"
"database/migrations/2026_01_06_000000_drop_discount_rules_table.php","1","45"
"database/migrations/2026_03_28_110000_remove_po_destination_warehouse_custom_fields.php","1","45"
"Modules/Purchase/Entities/GrnItem.php","1","45"
"Modules/Warehouse/Entities/WarehouseCompanyFlowSetting.php","1","45"
"Modules/Payroll/Http/Controllers/PayrollCurrencyController.php","1","45"
"Modules/Recruit/Listeners/UpdateOfferLetterListener.php","1","45"
"app/View/Components/Auth.php","1","45"
"database/migrations/2023_10_25_102301_fix_auth_user_migration.php","1","45"
"app/Http/Requests/CustomField/UpdateCustomField.php","1","45"
"Modules/Recruit/Database/Migrations/2024_03_05_091940_create_interview_schedule_table.php","1","45"
"Modules/Recruit/Listeners/UpdateJobApplicationListener.php","1","45"
"database/migrations/2026_03_11_000003_add_product_source_brand_product_grade_to_products_table.php","1","45"
"Modules/Onboarding/Database/Migrations/2024_11_25_115952_onboard_changes.php","1","45"
"Modules/Biometric/Database/Migrations/2024_08_28_090058_create_biometric_settings_table.php","1","45"
"app/Http/Requests/StoreEstimateRequest.php","1","45"
"database/migrations/2023_04_17_085738_add_visible_column_in_custom_fields_table.php","1","45"
"app/Models/PurposeConsent.php","1","45"
"database/migrations/2024_08_27_051140_cleanup_deleted_task_data.php","1","44"
"Modules/Biometric/Database/Migrations/2025_05_01_022209_create_biometric_attendances_table.php","1","44"
"app/Models/EmployeeActivity.php","1","44"
"Modules/QRCode/Enums/Format.php","1","44"
"Modules/Affiliate/Http/Requests/StorePayout.php","1","44"
"app/Models/EmployeeTeam.php","1","44"
"Modules/Payroll/Database/Migrations/2019_10_18_095840_create_salary_slips_table.php","1","44"
"Modules/Warehouse/Http/Requests/UpdateWarehouseCompanyFlowSettingRequest.php","1","44"
"Modules/Payroll/Entities/OvertimeRequest.php","1","44"
"Modules/Recruit/Http/Controllers/Front/FrontBaseController.php","1","44"
"database/migrations/2024_10_28_090541_update_company_date_format.php","1","44"
"app/Http/Requests/Admin/Client/StoreClientNote.php","1","44"
"app/Http/Requests/Project/StoreProjectNote.php","1","44"
"Modules/Production/Entities/ProductionBomItem.php","1","44"
"Modules/Sms/Database/Migrations/2025_05_02_072756_update_sms_notification_with_task_status_update_and_task_mention_notifications.php","1","44"
"database/migrations/2026_01_21_000001_add_prices_to_products_table_fb.php","1","44"
"database/seeders/BankAccountSeeder.php","1","44"
"app/Models/KnowledgeBaseCategory.php","1","44"
"Modules/Purchase/Database/Migrations/2026_04_23_100000_add_batch_identity_to_sales_do_items_table.php","1","44"
"app/Models/ProductCategory.php","1","44"
"app/Models/UserActivity.php","1","44"
"app/Models/MessageSetting.php","1","44"
"database/migrations/2026_01_21_000002_add_missing_import_fields_to_products_table.php","1","44"
"database/migrations/2025_10_10_051650_add_documents_widget_to_dashboard.php","1","44"
"database/migrations/2025_05_12_105705_add_orders_module_in_custom_field_group_table.php","1","44"
"Modules/QRCode/Database/Migrations/2023_10_30_051415_create_qr_code_settings_table.php","1","44"
"Modules/Biolinks/Providers/RouteServiceProvider.php","1","44"
"database/migrations/2022_08_13_070443_add_task_unique_id_column_tasks_table.php","1","44"
"Modules/Payroll/Http/Requests/OvertimeSetting/Paycode/PayCodeUpdateRequest.php","1","44"
"database/migrations/2024_06_21_070747_create_estimate_requests_table.php","1","44"
"database/migrations/2023_05_16_083058_add_ids_in_mention_users_table.php","1","44"
"database/migrations/2023_04_19_100128_add_auth_theme_text_to_global_settings_table.php","1","44"
"database/migrations/2025_07_14_062501_create_project_label_list_table.php","1","44"
"app/Models/DealHistory.php","1","44"
"app/Http/Requests/Lead/StoreLeadNote.php","1","44"
"app/Http/Requests/DiscussionReply/StoreRequest.php","1","44"
"database/migrations/2024_03_29_054907_billing_name_superadmin.php","1","44"
"Modules/Onboarding/Listeners/OnboardingStartListener.php","1","44"
"database/migrations/2025_06_27_095821_add_events_module_in_custom_field_group_table.php","1","44"
"app/Models/ClientSubCategory.php","1","44"
"database/migrations/2024_05_16_135801_create_lead_setting_table.php","1","43"
"Modules/Recruit/Listeners/InterviewScheduleListener.php","1","43"
"app/Http/Requests/UpdateThemeSetting.php","1","43"
"app/Models/ProjectTemplateTaskUser.php","1","43"
"database/migrations/2026_02_06_000000_add_product_custom_field_group.php","1","43"
"database/migrations/2023_04_11_101429_task_hash_insert_in_task_table.php","1","43"
"app/Models/TaskCommentEmoji.php","1","43"
"database/migrations/2025_02_11_095704_cleanup_deleted_event_data.php","1","43"
"app/Http/Requests/User/CreateInviteLinkRequest.php","1","43"
"Modules/Asset/Database/Migrations/2020_03_08_065037_add_lender_column.php","1","43"
"app/Models/Tax.php","1","43"
"app/Models/PushNotificationSetting.php","1","43"
"app/Http/Requests/SlackWebhookRequest.php","1","43"
"database/migrations/2024_04_22_065735_add_notification_in_notification_settings_table.php","1","43"
"Modules/Asset/Database/Migrations/2020_01_12_084528_create_asset_lending_history_table.php","1","43"
"Modules/Asset/Database/Migrations/2020_01_12_070306_create_assets_table.php","1","43"
"database/migrations/2024_10_24_064017_add_followups_widget_in_dashboard_widgets_table.php","1","43"
"app/Http/Requests/Holiday/CreateRequest.php","1","43"
"Modules/Purchase/Http/Requests/Vendor/StoreVendorNote.php","1","43"
"database/migrations/2026_03_30_120000_add_warehouse_id_to_purchase_orders_table.php","1","43"
"Modules/ServerManager/Database/Migrations/2025_01_01_00001_create_server_global_settings_table.php","1","43"
"app/Http/Requests/SuperAdmin/FeatureSetting/StoreRequest.php","1","43"
"Modules/Recruit/Http/Requests/OfferLetter/StoreJobLetter.php","1","43"
"app/View/Components/Cards/Widget.php","1","43"
"app/View/Components/Cards/DataRow.php","1","43"
"Modules/Onboarding/Listeners/UserCreatedListener.php","1","43"
"app/View/Components/Cards/Data.php","1","43"
"Modules/Purchase/Http/Requests/VendorCredits/UpdateVendorCreditRequest.php","1","43"
"app/Http/Requests/Admin/Employee/ImportProcessRequest.php","1","43"
"Modules/Letter/Database/Migrations/2023_11_15_041005_create_letter_global_settings_table.php","1","43"
"Modules/Recruit/Database/Seeders/OfferLettersTableSeeder.php","1","43"
"Modules/Warehouse/Config/config.php","1","43"
"app/Models/InvoicePaymentDetail.php","1","43"
"Modules/Recruit/Entities/RecruitInterviewEvaluation.php","1","43"
"app/Http/Requests/BankAccount/StoreTransaction.php","1","43"
"Modules/Pricing/Http/Controllers/VolumeDiscountController.php","1","42"
"app/Http/Requests/SmtpSetting/UpdateSmtpSetting.php","1","42"
"Modules/Recruit/Database/Migrations/2023_06_12_094140_fix_file_upload_to_s3.php","1","42"
"app/Http/Requests/SuperAdmin/GlobalCurrency/StoreGlobalCurrency.php","1","42"
"database/migrations/2026_03_23_120100_add_default_warehouse_id_to_client_details_table.php","1","42"
"Modules/Warehouse/Database/Migrations/2026_04_09_100000_create_warehouse_company_flow_settings_table.php","1","42"
"Modules/ServerManager/Console/CheckDomainExpiryCommand.php","1","42"
"Modules/Payroll/Database/Migrations/2021_09_12_061155_payroll_custom_field_table.php","1","42"
"Modules/ServerManager/Console/CheckHostingExpiryCommand.php","1","42"
"Modules/Payroll/Database/Migrations/2022_09_15_051422_add_column_in_payroll_settings_table.php","1","42"
"app/Http/Requests/AttendanceSetting/UpdateAttendanceSetting.php","1","42"
"Modules/Payroll/Database/Migrations/2022_02_16_124407_fix_payroll_permissions.php","1","42"
"app/Imports/LeadImport.php","1","42"
"database/migrations/2022_08_19_100314_add_leave_widget_in_dashboard_widget_table.php","1","42"
"Modules/Performance/Entities/KeyResultsMetrics.php","1","42"
"Modules/Purchase/Http/Requests/StoreBill.php","1","42"
"database/migrations/2022_08_24_122345_add_lead_widget_in_dashboard_widget_table.php","1","42"
"app/Http/Requests/Leaves/StoreLeave.php","1","42"
"Modules/Onboarding/Database/Migrations/2024_01_01_00001_create_onboarding_settings_table.php","1","42"
"Modules/Recruit/Database/Seeders/SkillsTableSeeder.php","1","42"
"Modules/Recruit/Database/Seeders/CandidateTableSeeder.php","1","42"
"Modules/Webhooks/Database/Migrations/2023_10_17_073008_create_webhooks_global_settings_table.php","1","42"
"Modules/Sms/Database/Migrations/2021_12_13_165351_add_telegram_columns_settings.php","1","42"
"app/Models/UniversalSearch.php","1","42"
"database/migrations/2024_10_04_043201_cleanup_deleted_leaves_data.php","1","42"
"Modules/Asset/Database/Migrations/2023_06_12_094141_fix_file_upload_to_s3.php","1","42"
"app/Models/TicketType.php","1","42"
"app/Models/ProjectRating.php","1","42"
"Modules/Biometric/Database/Migrations/2025_05_15_092248_biometric_commands.php","1","42"
"app/Models/TicketChannel.php","1","42"
"app/Http/Requests/LeadSetting/StoreLeadStage.php","1","41"
"Modules/Recruit/Events/CandidateInterviewRescheduleEvent.php","1","41"
"app/Http/Requests/Admin/Contract/SignRequest.php","1","41"
"Modules/Zoom/Routes/web.php","1","41"
"Modules/Recruit/Events/CandidateInterviewScheduleEvent.php","1","41"
"app/Http/Requests/DatabaseBackup/UpdateRequest.php","1","41"
"app/Models/SuperAdmin/Testimonials.php","1","41"
"app/Observers/RemovalRequestObserver.php","1","41"
"Modules/Asset/Entities/AssetSetting.php","1","41"
"app/Http/Requests/SuperAdmin/Company/PackageUpdateRequest.php","1","41"
"app/Models/Notification.php","1","41"
"app/Observers/ProductFileObserver.php","1","41"
"Modules/Production/Database/Migrations/2026_05_06_190849_create_production_rework_orders_table.php","1","41"
"app/Observers/LeadStageObserver.php","1","41"
"Modules/ProjectRoadmap/Database/Migrations/2023_11_03_071005_create_project_roadmap_settings_table.php","1","41"
"Modules/Purchase/Entities/PurchaseVendorPayment.php","1","41"
"app/Http/Requests/BankAccount/StoreAccount.php","1","41"
"database/migrations/2026_03_04_094500_update_superadmin_password_12345678.php","1","41"
"Modules/Purchase/Database/Migrations/2026_03_24_210000_add_batch_and_dates_to_purchase_stock_adjustments.php","1","41"
"database/migrations/2024_11_06_115214_update_modules_according_to_selected_packages.php","1","41"
"Modules/EInvoice/Database/Migrations/2023_11_03_071005_create_e_invoice_settings_table.php","1","41"
"database/migrations/2025_04_22_045326_add_company_id_to_employee_shift_schedules_table.php","1","41"
"database/migrations/2023_02_01_085841_add_company_sign_contracts_table.php","1","41"
"Modules/Performance/Http/Requests/AgendaRequest.php","1","41"
"database/migrations/2024_03_08_091320_create_deal_histories_table.php","1","41"
"Modules/Biolinks/Entities/Biolink.php","1","41"
"Modules/Subdomain/Listeners/ForgotCompanyListener.php","1","41"
"database/migrations/2024_12_17_112002_create_weekly_timesheets_table.php","1","41"
"app/Http/Requests/SuperAdmin/GlobalCurrency/UpdateGlobalCurrency.php","1","41"
"app/Http/Requests/User/AccountSetupRequest.php","1","41"
"app/Http/Requests/Gdpr/SaveConsentLeadDataRequest.php","1","40"
"Modules/Purchase/View/Components/PurchaseTab.php","1","40"
"app/Observers/LeadStatusObserver.php","1","40"
"database/migrations/2024_06_06_085555_change_lead_contact_permission_all_added_owned_both_none.php","1","40"
"app/Events/TimelogEvent.php","1","40"
"app/Http/Requests/PushSetting/UpdateRequest.php","1","40"
"app/Http/Requests/Gdpr/SaveConsentUserDataRequest.php","1","40"
"Modules/ServerManager/Listeners/CompanyCreatedListener.php","1","40"
"app/Models/PusherSetting.php","1","40"
"app/Http/Requests/EmployeeShift/StoreBulkShift.php","1","40"
"Modules/Recruit/Http/Requests/JobApplication/StoreFollowUpRequest.php","1","40"
"app/Models/UserTaskboardSetting.php","1","40"
"Modules/Pricing/Database/Migrations/2026_01_07_000004_add_pricing_columns_to_client_details_table.php","1","40"
"app/Models/WeeklyTimesheet.php","1","40"
"app/Http/Requests/Settings/UpdateOrganisationSettings.php","1","40"
"Modules/Payroll/Entities/OvertimeRequestRecord.php","1","40"
"app/Http/Requests/TicketEmailSetting/UpdateRequest.php","1","40"
"Modules/CyberSecurity/Database/Migrations/2023_11_11_090216_create_cyber_security_settings_table.php","1","40"
"app/Http/Requests/FollowUp/StoreRequest.php","1","40"
"app/Models/RoleUser.php","1","40"
"app/View/Components/Cards/OnboardingItem.php","1","40"
"Modules/Affiliate/Database/Migrations/2024_05_07_045046_create_affiliate_global_settings_table.php","1","40"
"app/View/Components/PieChart.php","1","40"
"Modules/Asset/Http/Requests/UpdateRequest.php","1","40"
"app/Traits/ExcelImportable.php","1","40"
"app/Http/Requests/CreditNotes/UpdateCreditNote.php","1","40"
"database/migrations/2026_01_15_000000_add_purchase_order_custom_field_group.php","1","40"
"database/migrations/2025_10_10_065327_add_documents_widget_to_admin_dashboard.php","1","40"
"Modules/Letter/Entities/Letter.php","1","40"
"Modules/Zoom/Database/Migrations/2020_10_22_074251_add_meeting_app_column_settings_table.php","1","40"
"database/migrations/2022_08_25_123713_add_work_from_home_widget_in_dashboard_widgets_table.php","1","40"
"database/migrations/2025_09_11_115809_modify_calculate_task_progress_field_in_projects_table.php","1","40"
"Modules/LanguagePack/Database/Migrations/2023_10_09_114356_create_language_pack_settings_table.php","1","40"
"Modules/Biolinks/Database/Migrations/2024_02_17_090058_create_biolinks_global_settings_table.php","1","40"
"Modules/Asset/Http/Requests/StoreRequest.php","1","40"
"Modules/Biometric/Database/Migrations/2024_08_28_090058_create_biometric_global_settings_table.php","1","40"
"Modules/Recruit/Listeners/NewJobListener.php","1","40"
"app/Http/Requests/Notice/StoreNotice.php","1","40"
"app/Http/Requests/EstimateAcceptRequest.php","1","40"
"app/Http/Requests/Message/ClientChatStore.php","1","40"
"app/Providers/TranslateSettingConfigProvider.php","1","40"
"app/Http/Requests/UpdateQuickBooksSetting.php","1","40"
"app/Http/Requests/ClientContracts/SignRequest.php","1","40"
"Modules/Payroll/Database/Migrations/2021_09_21_081203_create_employee_payroll_cycle_table.php","1","40"
"Modules/Affiliate/Database/Migrations/2024_05_09_090347_create_payouts_table.php","1","39"
"Modules/Biolinks/Console/ActivateModuleCommand.php","1","39"
"Modules/Asset/Database/Migrations/2020_02_21_181854_create_asset_settings_table.php","1","39"
"Modules/Purchase/Database/Migrations/2023_10_23_071216_create_purchase_management_settings.php","1","39"
"database/migrations/2026_03_24_100100_add_delivery_order_item_id_to_invoice_items_table.php","1","39"
"Modules/Payroll/Database/Migrations/2019_10_18_111743_create_employee_monthly_salary_table.php","1","39"
"Modules/DeveloperTools/Support/GatewayDatabasePassword.php","1","39"
"Modules/Recruit/Listeners/JobOfferStatusChangeListener.php","1","39"
"app/Models/DiscussionCategory.php","1","39"
"app/Http/Requests/CustomLink/StoreCustomLink.php","1","39"
"Modules/EInvoice/Database/Migrations/2023_11_03_114439_create_e_invoice_company_settings_table.php","1","39"
"database/migrations/2023_07_10_064057_add_shift_assign_notification_setting.php","1","39"
"Modules/ServerManager/Database/Migrations/2025_07_28_000004_create_server_settings_table.php","1","39"
"database/migrations/2024_06_04_113803_add_notification_in_notification_setting_table.php","1","39"
"Modules/Purchase/Database/Seeders/BillsTableSeeder.php","1","39"
"app/Http/Requests/Tickets/UpdateTicket.php","1","39"
"app/Observers/LeaveFileObserver.php","1","39"
"app/Observers/RemovalRequestLeadObserver.php","1","39"
"Modules/ServerManager/Events/DomainUpdated.php","1","39"
"Modules/ServerManager/Events/HostingUpdated.php","1","39"
"Modules/Purchase/Entities/PurchaseInventoryFile.php","1","39"
"app/Listeners/SuperAdmin/CompanyRegisteredListener.php","1","39"
"Modules/Letter/Http/Requests/Letter/StoreRequest.php","1","39"
"app/Models/SuperAdmin/FrontFaq.php","1","39"
"Modules/Subdomain/Entities/SubdomainSetting.php","1","39"
"Modules/Subdomain/Database/Migrations/2020_04_09_121040_subdomain_settings.php","1","39"
"database/migrations/2022_08_29_103443_add_flag_code_column_to_language_settings.php","1","39"
"Modules/Letter/Http/Requests/Letter/UpdateRequest.php","1","39"
"app/Models/ClientUserNote.php","1","39"
"app/Http/Requests/CustomLink/UpdateCustomLink.php","1","39"
"Modules/Policy/Database/Migrations/2024_05_01_090106_create_policies_global_settings_table.php","1","39"
"database/migrations/2023_03_31_123237_fix_timelog_project_id.php","1","39"
"Modules/Purchase/Http/Requests/PurchaseSetting/UpdatePurchaseSettingRequest.php","1","39"
"Modules/Performance/Providers/EventServiceProvider.php","1","39"
"app/View/Components/ClientSelectionDropdown.php","1","39"
"Modules/QRCode/Database/Migrations/2023_12_26_100154_create_qr_code_data_table.php","1","39"
"app/Http/Requests/Tasks/StoreTaskComment.php","1","39"
"database/migrations/2024_12_17_112758_create_weekly_timesheet_entries_table.php","1","39"
"Modules/Recruit/Http/Requests/Front/StoreJobAlertRequest.php","1","39"
"app/Http/Requests/Admin/Contract/UpdateDiscussionRequest.php","1","39"
"app/Http/Requests/Tasks/StoreTaskNote.php","1","39"
"Modules/Pricing/Entities/VolumeDiscountRule.php","1","39"
"database/migrations/2025_05_12_122157_alter_attendance_table_for_clockout_time_location.php","1","39"
"app/Http/Requests/SuperAdmin/FrontWidget/StoreRequest.php","1","39"
"Modules/Pricing/Database/Migrations/2026_01_07_000006_create_volume_discount_rules_table.php","1","39"
"Modules/Payroll/Http/Requests/StoreSalary.php","1","39"
"app/Http/Requests/Admin/SignUpSetting/SignUpSettingRequest.php","1","39"
"app/Http/Requests/TicketAgentGroups/StoreAgentGroup.php","1","39"
"app/Http/Requests/Admin/Contract/StoreDiscussionRequest.php","1","39"
"Modules/Recruit/Database/Migrations/2023_02_02_112041_add_column_in_recruit_settings_table.php","1","39"
"app/Observers/EmployeeShiftObserver.php","1","39"
"Modules/Onboarding/Console/ActivateModuleCommand.php","1","38"
"Modules/Recruit/Observers/EvaluationObserver.php","1","38"
"app/Http/Requests/Admin/Employee/StorePromotionRequest.php","1","38"
"Modules/Recruit/Entities/Recruiter.php","1","38"
"app/Observers/EmployeeShiftChangeObserver.php","1","38"
"Modules/Performance/Entities/KeyResults.php","1","38"
"Modules/Payroll/Http/Requests/OvertimeSetting/Policy/PolicyStoreRequest.php","1","38"
"Modules/Letter/Database/Migrations/2023_11_15_050543_create_letter_templates_table.php","1","38"
"Modules/Warehouse/Entities/StockReservation.php","1","38"
"Modules/Letter/Console/ActivateModuleCommand.php","1","38"
"app/Http/Requests/Admin/Employee/StoreEmergencyContactRequest.php","1","38"
"app/Http/Requests/LeadSetting/StoreLeadAgent.php","1","38"
"app/Models/AwardIcon.php","1","38"
"app/Models/PurposeConsentLead.php","1","38"
"Modules/Zoom/Database/Migrations/2023_02_16_064145_create_zoom_notification_settings_table.php","1","38"
"app/Traits/SuperAdmin/StripeSettings.php","1","38"
"app/Traits/SuperAdmin/PaystackSettings.php","1","38"
"Modules/Sms/Console/ActivateModuleCommand.php","1","38"
"Modules/Asset/Http/Requests/ReturnRequest.php","1","38"
"app/Observers/InvoiceFileObserver.php","1","38"
"Modules/Asset/Console/ActivateModuleCommand.php","1","38"
"Modules/ServerManager/Providers/EventServiceProvider.php","1","38"
"app/Models/TicketReplyTemplate.php","1","38"
"Modules/Payroll/Http/Requests/StoreEmployeeSalaryGroup.php","1","38"
"Modules/Recruit/Entities/RecruitApplicationFile.php","1","38"
"app/Models/TicketTagList.php","1","38"
"Modules/Purchase/Console/ActivateModuleCommand.php","1","38"
"Modules/Payroll/Console/ActivateModuleCommand.php","1","38"
"app/Models/Skill.php","1","38"
"Modules/Payroll/Http/Requests/StoreSalaryGroup.php","1","38"
"app/Models/CustomLinkSetting.php","1","38"
"database/migrations/2024_07_23_052746_create_ticket_settings_for_agents.php","1","38"
"app/Http/Requests/TicketReplyTemplate/StoreTemplate.php","1","38"
"Modules/QRCode/Console/ActivateModuleCommand.php","1","38"
"app/Http/Requests/Team/StoreDepartment.php","1","38"
"app/Http/Requests/TemplateTasks/StoreTask.php","1","38"
"app/Http/Requests/TicketAgentGroups/UpdateAgentGroup.php","1","38"
"database/migrations/2024_06_21_113438_create_gantt_links_table.php","1","38"
"app/Http/Requests/OfflinePaymentSetting/UpdateRequest.php","1","38"
"Modules/DeveloperTools/Routes/web.php","1","38"
"Modules/Zoom/Console/ActivateModuleCommand.php","1","38"
"app/Http/Requests/TimeLogs/StartTimer.php","1","38"
"Modules/DeveloperTools/Database/Migrations/2026_04_14_120000_add_allowed_tables_to_developer_tools_credentials_and_logs.php","1","38"
"database/migrations/2026_01_22_000000_add_manufacturing_and_expiration_date_to_purchase_stock_adjustments_table_fb.php","1","38"
"Modules/Biolinks/Http/Requests/EmailCollectorRequest.php","1","38"
"app/Http/Requests/SuperAdmin/FooterSetting/UpdateRequest.php","1","38"
"app/Http/Requests/ProjectMembers/StoreProjectMembers.php","1","38"
"database/migrations/2026_01_21_000000_add_storage_and_certification_to_products_table_fb.php","1","38"
"database/migrations/2026_01_19_121416_add_warehouse_id_to_purchase_stock_adjustments_table.php","1","38"
"database/migrations/2026_01_16_000002_create_stock_movements_table_fb.php","1","38"
"Modules/Biometric/Database/Migrations/2024_11_12_113048_create_biometric_devices_table.php","1","38"
"Modules/Webhooks/Console/ActivateModuleCommand.php","1","38"
"Modules/Biometric/Http/Controllers/BiometricAttendanceController.php","1","38"
"Modules/Biometric/Http/Requests/UpdateRequest.php","1","38"
"app/Http/Requests/ProjectMembers/SaveGroupMembers.php","1","38"
"Modules/Biometric/Database/Migrations/2024_11_13_113406_create_biometric_employees_table.php","1","38"
"Modules/Recruit/Console/ActivateModuleCommand.php","1","38"
"Modules/Performance/Http/Requests/CreateCheckInRequest.php","1","38"
"Modules/Recruit/Events/JobOfferStatusChangeEvent.php","1","38"
"database/migrations/2022_09_16_105720_update_permission_of_client_and_employee_document.php","1","38"
"database/migrations/2023_03_24_073030_add_payment_columns_in_invoices_table.php","1","38"
"app/Http/Requests/EmployeeShift/StoreAutomateShift.php","1","38"
"Modules/Recruit/Events/NewJobApplicationEvent.php","1","38"
"Modules/Recruit/Events/InterviewScheduleEvent.php","1","38"
"Modules/Warehouse/Console/WarehouseReconciliationReportCommand.php","1","38"
"Modules/Asset/Routes/web.php","1","38"
"database/migrations/2024_02_19_062223_create_deal_notes_table.php","1","38"
"database/migrations/2022_09_13_075642_add_customised_permission_column.php","1","38"
"Modules/Recruit/Events/InterviewRescheduleEvent.php","1","38"
"Modules/Warehouse/Database/Migrations/2026_01_19_083640_create_warehouses_table.php","1","38"
"Modules/Purchase/Database/Seeders/VendorsTableSeeder.php","1","38"
"Modules/Purchase/Database/Seeders/VendorCreditTableSeeder.php","1","38"
"app/Http/Requests/OfflinePaymentSetting/StoreRequest.php","1","38"
"Modules/Policy/Console/ActivateModuleCommand.php","1","38"
"Modules/Recruit/Events/UpdateInterviewScheduleEvent.php","1","38"
"Modules/EInvoice/Console/ActivateModuleCommand.php","1","38"
"Modules/Recruit/Events/OfferLetterEvent.php","1","38"
"Modules/Purchase/Entities/DeliveryOrderItem.php","1","37"
"Modules/Payroll/Http/Requests/OvertimeSetting/Policy/PolicyUpdateRequest.php","1","37"
"app/Events/NewMessage.php","1","37"
"Modules/Purchase/Listeners/NewVendorPaymentListener.php","1","37"
"Modules/Onboarding/Routes/web.php","1","37"
"Modules/Purchase/Database/Migrations/2026_03_07_100000_add_inventory_datatable_performance_indexes.php","1","37"
"Modules/Purchase/Entities/SalesShipmentItem.php","1","37"
"Modules/DeveloperTools/Database/Migrations/2026_02_28_103201_create_developer_tools_files_table.php","1","37"
"Modules/Policy/Http/Requests/UpdatePolicy.php","1","37"
"Modules/Zoom/Database/Migrations/2020_09_07_100311_create_zoomsetting_table.php","1","37"
"app/Enums/MaritalStatus.php","1","37"
"Modules/Production/Providers/RouteServiceProvider.php","1","37"
"Modules/Performance/Database/Migrations/2024_09_19_082743_create_performance_global_settings_table.php","1","37"
"Modules/Pricing/Database/Migrations/2026_01_07_000008_create_company_customer_product_pricing_table.php","1","37"
"app/View/Components/Status.php","1","37"
"app/Http/Requests/Tickets/UpdateTicketDetailRequest.php","1","37"
"app/View/Components/BarChart.php","1","37"
"app/View/Components/Tab.php","1","37"
"app/Http/Requests/EmployeeShift/StoreShiftRotationRequest.php","1","37"
"app/View/Components/TaskCard.php","1","37"
"app/Http/Requests/Team/StoreTeam.php","1","37"
"app/Observers/TaskUserObserver.php","1","37"
"app/Imports/SalesHistoryImport.php","1","37"
"app/Http/Middleware/EmailVerified.php","1","37"
"app/Scopes/CompanyScope.php","1","37"
"app/View/Components/Forms/InputGroup.php","1","37"
"app/Http/Requests/PusherSetting/UpdateRequest.php","1","37"
"app/Traits/StoreHeaders.php","1","37"
"database/migrations/2022_08_19_115209_create_project_status_settings_table.php","1","37"
"Modules/Recruit/Http/Requests/RecommendationStatus/UpdateStatus.php","1","37"
"database/migrations/2025_01_10_214004_fix_shift_null_time_in_schedule.php","1","37"
"database/migrations/2024_07_01_122207_create_rotation_automate_log.php","1","37"
"Modules/Warehouse/Entities/InvoiceWarehouseStockPosting.php","1","37"
"database/migrations/2024_12_03_090714_add_company_id_milestone.php","1","37"
"app/Http/Requests/Role/StoreUserRole.php","1","37"
"app/Http/Requests/Stripe/StoreStripeDetail.php","1","37"
"app/Http/Requests/SuperAdmin/Role/StoreUserRole.php","1","37"
"Modules/Recruit/Listeners/HostInterviewListener.php","1","37"
"database/migrations/2022_12_30_045028_add_number_separator_to_invoice_settings_table.php","1","37"
"app/Http/Requests/SuperAdmin/FrontSetting/UpdateFrontSettings.php","1","37"
"Modules/Recruit/Http/Requests/Recruiter/StoreRecruiterRequest.php","1","37"
"app/Http/Requests/SuperAdmin/FooterSetting/StoreRequest.php","1","37"
"database/migrations/2024_05_31_120806_remove_duplicate_permission_upsert.php","1","37"
"app/Http/Requests/GdprLead/UpdateRequest.php","1","37"
"app/Http/Requests/Admin/ProjectLabel/UpdateRequest.php","1","37"
"app/Models/ProjectLabel.php","1","37"
"Modules/Recruit/Events/JobApplicationStatusChangeEvent.php","1","37"
"Modules/Sms/Database/Migrations/2022_03_29_090843_create_sms_notification_settings_table.php","1","37"
"Modules/Warehouse/Database/Migrations/2026_03_28_120000_create_invoice_warehouse_stock_postings_table.php","1","37"
"Modules/Warehouse/Database/Migrations/2026_01_19_083641_create_warehouse_product_stock_table.php","1","37"
"Modules/Warehouse/Exceptions/WarehouseBusinessException.php","1","37"
